,hash,benchmark,result(z3+''),time(z3+''),result(z3+'sat.local_search=true'),time(z3+'sat.local_search=true'),result(z3+'sat.lookahead_simplify=true'),time(z3+'sat.lookahead_simplify=true'),result(z3+'sat.ddfw_search=true'),time(z3+'sat.ddfw_search=true')
145,04f8b455b41f208ea19769f051ddcb1b,equilarge_l2.shuffled-as.sat05-519.cnf,unknown,1000.0047722620076,unknown,1000.0043843919992,unknown,1000.0050654470106,unknown,1000.004775390029
146,04f9f1f61d99108b7ad0fa77d275dc4c,3col260_5_9.shuffled.cnf,sat,2.400528055994073,sat,247.43936336500337,sat,1.260200591001194,unknown,1000.0044439920457
147,04fa0a71339fa76067a75ff448ef6f67,sat-strips-gripper-12t23.sat05-1144.reshuffled-07.cnf,sat,21.873222192996764,unknown,1000.0043014999828,sat,20.875856289989315,sat,29.40519024094101
148,050214ecbd9e96136fe1bc73447f1303,easier-php-035-029.sat05-1179.reshuffled-07.cnf,unknown,1000.0070293230092,unknown,1000.0043753060164,unknown,1000.0097615510458,unknown,1000.0044832370477
149,0506d033a4ca469af10d95dbf36a86e9,em_7_4_9_cmp.cnf,sat,50.74939833999088,unknown,1000.0042775209876,sat,37.696156740013976,sat,599.1536008029943
150,0521cd68355dd16e8f7940f43003d904,crafted_n10_d6_c4_num10.cnf,unknown,1000.0118347590032,unknown,1000.007395972032,unknown,1000.0079150280216,unknown,1000.0079702399671
151,0533a1506eb61460bee3917f61ca4c49,SGI_30_80_29_60_7-dir.shuffled-as.sat03-217.cnf,unknown,1000.0054831250018,unknown,1000.0045150970108,unknown,1000.005141080008,unknown,1000.0047161900438
152,0534387f90398a24495d4b7b05f9b342,dated-5-13-u.cnf,unknown,1000.005169490003,unknown,1000.0051242379704,unknown,1000.0067578009912,unknown,1000.0057529699989
153,055836a43eb318de92f09c555ba4f3b5,3col160_5_6.shuffled.cnf,sat,0.668501499996637,sat,0.199229274992831,sat,0.5632759040454403,unknown,1000.0044689549832
154,055db8f900741c7b8d7b731e99662588,rnd-v25-e13-k3.cnf,sat,1.1433257129974663,unknown,1000.0049021730084,sat,34.43367091502296,unknown,1000.0057013400365
155,055f942145df4b6c9fd0d10a3f1da98e,atco_enc1_opt1_15_240.cnf,sat,127.75126594099856,unknown,1000.0052072310356,sat,34.006167771993205,unknown,1000.0054326449754
156,05680de3febd39916e496dd772cb8c19,minor032.cnf,unsat,1.1496220709959744,unknown,1000.0043310360052,unsat,1.1516199220204726,unknown,1000.0045320260106
157,057f143aae50b8abc3e083b7609353be,g2-T133.2.1.cnf,unknown,20.771753733002697,unknown,7.387024731957354,unknown,10.537986985000316,unknown,7.607762558967806
158,05817b4e1add561af0e1165e01fb48cc,q_query_3_l45_lambda.cnf,unsat,151.29867682199983,unknown,1000.0052208300332,unsat,108.48070271796314,unknown,1000.0053184650606
159,0587f345cca3ef8340e8e71829dce130,VanDerWaerden_2-3-12_135.cnf,unsat,178.78288614700432,unknown,1000.004246558994,unsat,177.58663337701,unknown,1000.0044879909838
160,0593e6814f02ec9749e87bdc6aff8275,mrpp_6x6#14_10.cnf,sat,0.6864095850032754,unknown,1000.0042541810544,sat,0.3405600509722717,unknown,1000.0045290110866
161,05b04d362b374569a4eb63c4e4e132b7,mp1-9_3.cnf,sat,90.45200365300116,sat,7.801788094977383,sat,18.1787489450071,sat,37.18514676997438
162,05c52a5f9133f5afca84767f2eff98fa,g2-T103.2.1.cnf,unknown,36.44214915299381,unknown,6.371919476019684,unknown,31.579915512003936,unknown,6.792703381972387
163,05c5ff612371a5773e857212174f625b,ezfact64_9.shuffled-as.sat03-1525.cnf,sat,645.5229612269904,unknown,1000.004864453047,sat,479.9172105040052,unknown,1000.0044058919884
164,05df4430054ceba4fa065806e8c65041,SGI_30_80_23_90_10-log.shuffled-as.sat03-202.cnf,unknown,1000.006567133998,unknown,1000.0044492990128,unknown,1000.0049970059772,unknown,1000.0047107220162
165,05e5b5a37a0d7cb5e96c82b84bbdca66,Mycielski-11-hints-3.cnf,unknown,1000.0060238479928,unknown,1000.006045178976,unknown,1000.006580485031,unknown,1000.0062315600226
166,05eb87eb6fecb7a8a3bdc25154412c1d,VanDerWaerden_pd_2-3-24_592.cnf,unknown,1000.0052279220108,sat,22.923049770994112,unknown,1000.0059518319904,sat,2.850537796970457
167,05ed840c0a907e88e475c931f40fab83,bqwh.50.750.shuffled-as.sat05-434.cnf,unknown,1000.0067911630032,unknown,1000.0042806940036,unknown,1000.0049388249754,unknown,1000.0043933170382
168,05eee75ab69270c322b9ef6bc1ee8604,slp-synthesis-aes-bottom22.cnf,unknown,1000.0059332249948,unknown,1000.004774592002,unknown,1000.0057863369584,unknown,1000.0050810399698
169,05f3a48298721d68cded8618b432e7c3,s85-100.cnf,unknown,1000.004474900008,unknown,1000.0042417330552,unknown,1000.0051941500278,unknown,1000.004274838022
170,05f5567936f582edc0d3ea9903f540bc,sgen1-sat-230-100.cnf,unknown,1000.0052287849976,unknown,1000.0042473619689,unknown,1000.005146423995,sat,23.211753276060335
171,05fb1e489956554f9115344bce4e71c7,partial-10-11-u-sc2007.cnf,unknown,1000.0066966489976,unknown,1000.005191461998,unknown,1000.0065327740158,unknown,1000.0054442010587
172,05fbbab9f0baf819ed9593cca8587629,satsgi-n24himBHm28-p0-q282.cnf,sat,0.0885546039935434,sat,0.0130798689788207,sat,0.0097627980285324,sat,0.01339370699133724
173,060b7ed7ef9e59576b9ee62c998a5103,bvslt_13916.cnf,unsat,196.545133874999,unknown,1000.005742807989,unknown,1000.0068801189772,unknown,1000.0054950900376
174,0614e1ae5100ee0aca4ea24424479fa3,hwb-n32-01-S1491788039.shuffled-as.sat03-1637.cnf,unknown,1000.0049321330008,unknown,1000.0040743789868,unknown,1000.0048840050003,unknown,1000.0046078679152
175,06166a0dd78f45c213add974a6711dfe,barman-pfile10-038.sas.cr.25.cnf,unsat,45.65041404600197,unknown,1000.0064315710332,unsat,506.7794812559732,unknown,1000.0067331870086
176,0616ca6b1e0ae639d12e19ed310963a9,satcoin-genesis-SAT-4.cnf,sat,2.242026371008251,unknown,1000.0051869609742,sat,2.238882200035732,unknown,1000.005919157993
177,06172049e6804cbfb07f993023f2684f,VanDerWaerden_pd_2-3-29_809.cnf,unknown,1000.004788954,unknown,1000.0043602830264,unknown,1000.0051177100396,unknown,1000.0050281749573
178,062f58e44eb73f9274b57af5092cad90,rook-51-0-0.cnf,unknown,1000.0061676210024,unknown,1000.00535170699,unknown,1000.0053519540234,unknown,1000.0058853490045
179,06326dd7bab63b892d2c147d5928468c,smtlib-qfbv-aigs-bin_libsmbsharemodes_vc6201-tseitin.cnf,sat,2.9092098320106743,unknown,1000.005649608036,sat,66.03990245598834,unknown,1000.0052164440276
180,06385be5ecfc7df22b2c956093cef85f,depots3_v01a.renamed-as.sat05-3950.cnf,sat,0.0807599940017098,sat,0.1531912570353597,sat,0.0254305839771404,sat,0.05145947798155248
181,064ba3c61c5f105104edec8305853711,puzzle35_sat.cnf,unknown,1000.0057214219996,unknown,1000.0048817709904,unknown,1000.0045148800128,unknown,1000.0053728020284
182,066813ab5f3b7b1cc6d2847c37f5fae7,ezfact32_10.shuffled.cnf,sat,0.0103807039995444,unknown,1000.0046469899826,sat,0.0109298339812085,sat,312.47207301307935
183,066d6a47dfd9648d913ba8dbce722d75,slp-synthesis-aes-bottom16.cnf,unknown,1000.006693391988,unknown,1000.0049426939804,unknown,1000.0053612559568,unknown,1000.0048737550387
184,06872e73223dc74c76b06f37a185dc22,VanDerWaerden_2-3-16_238.cnf,unknown,1000.0051335509924,unknown,1000.0041288670036,unknown,1000.0049528250238,unknown,1000.004748501
185,068c64314f0f8405bc28bb4c52647145,sokoban-p20.sas.cr.27.cnf,unknown,1000.005960991999,unknown,1000.005184682028,unknown,1000.0066087679588,unknown,1000.0054100470152
186,0697524f77ccd503f7e5fe15f23a1268,crafted_n12_d6_c4_num27.cnf,unknown,1000.0077007110084,unknown,5.994955429981928,unknown,1000.0320409639972,unknown,1000.0114325379254
187,069f7d519e820f6b879f880703907bb3,SGI_30_60_28_40_2-dir.shuffled-as.sat03-124-sc2002.cnf,unknown,1000.0061024760072,unknown,1000.004336840997,unknown,1000.0047107579884,unknown,1000.0050065850373
188,06a36581f14e399a76a5110449ebe739,driverlog2_v01a.renamed-as.sat05-3961.cnf,sat,0.070846282003913,sat,0.0157796430285088,sat,0.0094811869785189,sat,0.015528876101598144
189,06d2543c151c2478fde159c6dc0424ac,udiv45prop.cnf,unknown,1000.0053212749916,unknown,1000.0049378739786,unknown,1000.0051086859894,unknown,1000.0043211039156
190,06d96f79264e9991a5a0a417c401657a,g2-mult1.c.50.smt2-cvc4.cnf,sat,1.526801665997482,unknown,1000.0053410680266,sat,0.6966161850141361,unknown,1000.006003507995
191,06e46ab0acac57a61638cbb741949a98,complete-500-0.1-1-9876543215001.cnf,sat,0.3975030450092163,sat,1.0946808010339737,sat,0.1200153669924475,unknown,1000.005107263918
192,06e928088bd822602edb83e41ce8dadb,satcoin-genesis-SAT-10.cnf,sat,13.737611121003283,unknown,1000.0052859259886,sat,3.8298054430051702,unknown,1000.0057160870638
193,06e997650b24ac5b5f87c1c64f4a5dcb,edn_9789_8.cnf_0.51000000.unsat.cnf,unsat,2.509347298007924,unknown,1000.0056050470448,unsat,1.3525087619782423,unknown,1000.0057976780226
194,06f538d7af257560476f9100e36d4445,gcdmax16bits_22.cnf,sat,71.71122258600371,unknown,1000.0049436959672,sat,50.76967471500393,unknown,1000.0060246259673
195,0701a5b57f9b37c5fcb77463c8582693,T84.2.0.cnf,unknown,37.5010642149864,unknown,6.604009928996675,unknown,30.945775765983853,unknown,6.868098364910111
196,070fde310eca4ddf6967896052efcb30,at-least-two-smtlib-qfbv-aigs-ext_con_032_008_0256-tseitin.cnf,unknown,1000.0057116579992,unknown,1000.0051077270182,unknown,1000.0054886750296,unknown,1000.0052462200401
197,072785fd927ff0fd180ce8b9cc00078f,20180321_140826713_p_cnf_320_1120.cnf,unknown,1000.0048755290044,unknown,1000.0041693790116,unknown,1000.005082144984,sat,0.012937695952132344
198,073c28dfd3204f4c51e03c297ac841c1,mod2c-rand3bip-unsat-120-3.shuffled-as.sat05-2340.cnf,unsat,51.50814791000448,unknown,1000.004114195006,unsat,9.961381493951194,unknown,1000.0038727279752
199,075c4fe7ae4cef57f1a4c00e58142e23,x1.1_64.shuffled-as.sat03-1585.cnf,unknown,1000.004693019,unknown,1000.0042952590156,unknown,1000.004887912015,unknown,1000.0043199310312
200,075e1eef00500b25ceb5ea4823ccf1b0,3col140_5_1.shuffled.cnf,sat,0.1752813909988617,sat,0.5691352299763821,sat,0.059145740000531,unknown,1000.0046068090014
201,076305ce31dd18724a3de91045800acc,26_stack_cas_longest_true-unreach-call.i-cbmc-u2-sc2016.cnf,unknown,30.068764467010624,unknown,16.32782014500117,unknown,17.415805641037878,unknown,16.529053812031634
202,07682e22f82f9257d44b45777ac06168,lksat-n900-m3357-k3-l5-s241765501.used-as.sat04-936.cnf,sat,1.2514984579902375,sat,0.2570908570196479,sat,0.1496430030092597,unknown,1000.0046810139902
203,076d4d6f83306ee69c35e3c99e30d8f8,x2_16.shuffled.cnf,unsat,0.081401799005107,unknown,1000.0042840929818,unsat,0.02160504902713,unknown,1000.0043144710362
204,076fba8945d3a54a06f326474477077d,mrpp_6x6#12_9.cnf,sat,0.4262478089949582,unknown,1000.0045323629748,sat,0.2865887879743241,unknown,1000.0046174461022
205,0779cddacfa34241cdf579cb2370ab8e,instance_n8_i9_pp_ci_ce.cnf,unknown,1000.0063878729998,unknown,1000.0044737980352,unknown,1000.00551979203,unknown,1000.0050575779751
206,0779ed19ae69bf464cce003d1a573246,008.cnf,sat,137.87619402400742,unknown,1000.0045754789608,sat,356.2896125309635,unknown,1000.0051494259387
207,07851afab30a10e44c8c3a2ae7806177,connm-ue-csp-sat-n1200-d0.00-s1415961664.shuffled-as.sat05-529.cnf,unknown,1000.0050345049968,unknown,1000.0043081039912,unknown,1000.0048414889608,unknown,1000.0045301620848
208,079b400eede86df1f1ffd6a3c303278b,hypercube5.shuffled-as.sat03-1435.cnf,unknown,1000.0046486030042,unknown,1000.0040421659942,unknown,1000.0052963159978,unknown,1000.0044635870727
209,079fec8d04a6ee936227ea90ea0903bf,tseitingrid6x175_shuffled.cnf,unknown,1000.0095730259928,unknown,1000.0044259759596,unknown,1000.00936547108,unknown,1000.0043450909434
210,07b476c83150d3cb7e08f5d045e255ab,marg5x5.shuffled-as.sat03-1455.cnf,unknown,1000.0065918319888,unknown,1000.0040886839852,unknown,1000.0049019160216,unknown,1000.0046987279784
211,07bbbb292324c8d8baeb232e144349fa,rand_net40-60-1.shuffled.cnf,unsat,0.4325353070016717,unknown,1000.0047750610393,unsat,0.6515079130185768,unknown,1000.0043736599619
212,07c3cce524e2b85d8315ac4397ef08c4,puzzle47_sat.cnf,unknown,1000.0057744820078,unknown,1000.0048514939843,unknown,1000.00739020505,unknown,1000.0073142129695
213,07c50b89d97a55b6e1629999a445a2ba,ctl_4201_555_unsat_pre.cnf,unknown,1000.0062159200024,unknown,1000.0046218450298,unknown,1000.0049254989716,unknown,1000.0053373109549
214,07cb45c60089b9008bf3118591a99bf9,hidden-k3-s0-r5-n700-03-S1609878926.shuffled-as.sat05-487.cnf,unknown,1000.0049340910044,unknown,1000.0042702190112,unknown,1000.0047592970076,unknown,1000.0044774169801
215,07d20a83feca9295e862a7d583da5971,UTI-20-10t1.cnf,sat,5.166192545002559,unknown,1000.0049929509988,sat,20.186348883085884,sat,627.0651031419402
216,07e851c74295f7ddf472820c0f0164e8,x2_72.shuffled-as.sat03-1604.cnf,unknown,1000.0069276319992,unknown,1000.004096610006,unknown,1000.0052785440348,unknown,1000.0042435850482
217,07f5f3ca046261c3819c5c888ac837e5,mod2c-rand3bip-unsat-105-3.shuffled-as.sat05-2325.cnf,unsat,4.424607581007876,unknown,1000.0041424049996,unsat,10.813403922016732,unknown,1000.0043866368942
218,08063f5baf6655656a300c946aaaca60,gt-ordering-unsat-gt-045.sat05-1310.reshuffled-07.cnf,unknown,1000.005669405,unknown,1000.0046297520166,unknown,1000.0061082119356,unknown,1000.0050594880013
219,080896c437245ac25eb6d3ad6df12c4f,bv-term-small-rw_1492.smt2.cnf,unknown,1000.006294273,unknown,1000.0047825209912,unknown,1000.0057462379336,unknown,1000.0049930689856
220,0810eb03d022334fdd1d5a6ad4969d47,gss-18-s100.cnf,sat,230.38701751999903,unknown,1000.0046248720028,sat,37.892634736024775,unknown,1000.0049842810258
221,08300e286c3380f7e7291ca6a534c97b,comb3.shuffled.cnf,unsat,19.57160529900284,unknown,1000.004294504004,unsat,13.136652630986646,unknown,1000.0044530810555
222,083030713683d8ab8e1d54372f241863,Kakuro-easy-089-ext.xml.hg_4.cnf,unknown,59.739405814994825,unknown,11.553645406966098,unknown,36.768065526965074,unknown,10.788353138952516
223,0831000a5a9727aa5fa3332df10cdb57,edn_20403_12.cnf_0.08000000.unsat.cnf,unsat,0.3626476290082792,unknown,1000.0048320710192,unsat,0.163597407983616,unknown,1000.0053604519926
224,0842eb01dc00232edc0b26ccb2f19f25,6-4-6-sc2018.cnf,unknown,1000.005790657,unknown,1000.004329323012,unknown,1000.0047694409732,unknown,1000.0047633380163
225,08469bbccc41da0c124d69c61ce7dc58,barman-pfile07-027.sas.cr.37.cnf,unsat,444.89504761800345,unknown,1000.0058619469636,unknown,1000.0068344100146,unknown,1000.0063722679624
226,084f6e6da7f9c5125d6f28a044b6225c,ccp-s8-facto3.cnf,unknown,1000.0059782099996,unknown,1000.004744684964,unknown,1000.0062335300026,unknown,1000.0045326799154
227,0850db65220080c130d2f54005f9e2b3,dspam_dump_vc972.cnf,unsat,3.4307040519925067,unknown,1000.0051846069982,unsat,3.074074137024581,unknown,1000.0058530120878
228,08530caa5c9232f2ffc5163cf79b38e7,satcoin-genesis-SAT-64.cnf,sat,102.052212235998,unknown,1000.0055441089788,sat,96.98087055399084,unknown,1000.0063570369966
229,0855033e761d91ae367e867c5a569f9e,atco_enc1_opt2_10_15.cnf,unsat,220.491928315998,unknown,1000.004669026006,unsat,278.4738442399539,unknown,1000.0048542720033
230,085792654d945c1de700245916f2c7f6,tseitingrid5x185_shuffled.cnf,unknown,1000.0066291149996,unknown,1000.0042540680151,unknown,1000.0089936269214,unknown,1000.0049404860474
231,0876c518e5653369e20fb1ee0bb8db40,mp1-klieber2017s-0500-023-t12.cnf,sat,232.9054072620056,unknown,1000.0045694400324,sat,274.7392674069852,unknown,1000.0059641139815
232,088ffd086f2d5e55553d5e79aa30aaf5,4col280_9_9.shuffled.cnf,unknown,1000.00518285601,unknown,1000.0042759479838,unknown,1000.005149352015,unknown,1000.0044948490104
233,089456508f74be2d96f4112cc495f80a,Eternity-10-06_c18.cnf,sat,331.9574588090036,unknown,1000.0044356000144,sat,988.2544818610186,unknown,1000.0052413829835
234,08a25022c4136f2ceb36db62ce3503bb,c6bi_i.cnf,unsat,33.417237475005095,unknown,1000.0049285200076,unsat,34.5561173009919,unknown,1000.0058631609427
235,08a68ba9d062c0856f1bc9cce7907b11,sgi-difficult4.cnf,sat,0.0405786539922701,sat,0.0116792969638481,sat,0.0099587029544636,sat,0.012842793017625809
236,08abbb56b2345b2da7af8866a4e8ad44,size_4_5_5_i037_w31_r9.cnf,unknown,1000.0046046630014,unknown,1000.003994097002,unknown,1000.0047576429788,unknown,1000.0042498420225
237,08acbb7417346eb7dc0c860817be0cc3,MD5-28-3.cnf,unknown,1000.007612068992,unknown,1000.0043276729994,unknown,1000.0062076459872,unknown,1000.0047527779825
238,08b6f45c900d30fb65462a65df69e214,transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.060-SAT.cnf,unknown,1000.006622208006,unknown,1000.0063858769718,unknown,1000.0061876700491,unknown,1000.0066911340691
239,08be288536c3178e6874a5676493923c,g2-hwmcc15deep-bob12s02-k16.cnf,unknown,1000.0079191480036,unknown,1000.005476180988,unknown,1000.0065814850386,unknown,1000.005368403974
240,08c21a3bc091abcb67b883061e2381c9,mm-2x3-8-8-sb.1.shuffled-as.sat03-1504.cnf,unknown,1000.0049075620044,unknown,1000.0050337109716,unknown,1000.0054123980226,unknown,1000.0053448510589
241,08cb0cf252b65c30c7c55218825c6ca0,hsat_vc12072.cnf,unsat,2.8707925700000487,unknown,1000.004934784025,unsat,23.651408835081384,unknown,1000.0055314910132
242,08cf53ca00dce11f5bfc02121c9bcd33,GreenTao_2-3-5_528.cnf,unsat,337.3503480579966,unknown,1000.004336536047,unsat,280.8778818299761,unknown,1000.0046205390245
243,08e151e72fe10402a49463171aa557e8,abw-V-nos6.mtx-w220.cnf,unknown,942.9392333400028,unknown,1000.0093257959816,unknown,1000.0112266180804,unknown,1000.0089423570316
244,08e1c46acda38a12fa3229f9f224425d,Haystacks-ext-12_c18.cnf,unknown,1000.0057924199936,unknown,1000.0043429129872,unknown,1000.0055715349736,unknown,1000.0047384710051
245,08e8e08679a3c2ccb537d682165cb351,by-X-2-7-100.cnf,unknown,1000.005507121008,unknown,1000.005663316988,unknown,1000.0062258699908,unknown,1000.0059879469918
246,08eeb55c898dc6bedc915ed191dab009,total-10-11-u.cnf,unsat,34.48440704999666,unknown,1000.0051198739676,unsat,74.58270764595363,unknown,1000.0059005300282
247,08f2462515d5c1ffd0881dd5801f54bd,SGI_30_70_28_60_5-dir.shuffled-as.sat03-177.cnf,unknown,1000.0047997259971,unknown,1000.0044233590016,unknown,1000.005496313097,unknown,1000.005162514979
248,08fd5d81bf1af056edf0f4d1778f0834,AProVE09-03.cnf,sat,0.586630966005032,unknown,1000.0047073459718,sat,0.6312175249913707,sat,33.55281443998683
249,0900255c001ced2b14a6cadc0403967e,mrpp_8x8#24_14.cnf,sat,65.49747491300514,unknown,1000.005130628997,sat,36.00918165198527,unknown,1000.0049083438935
250,090f37bba39891c7cf3bed2ace26ca92,rbsat-v945c61409gyes2.cnf,sat,30.49885049999284,sat,39.37509794201469,unknown,1000.0046166590182,sat,5.792541121947579
251,0928111a3d5d5ce05dffb83cb5982eba,Steiner-9-5-bce.cnf,unsat,0.0048549500061199,unknown,1000.0041484449756,unsat,0.0054042669944465,unknown,1000.0042776271002
252,0949ba00fc83c074bb2db981a543756f,blocks-blocks-36-0.160-NOTKNOWN.cnf,unknown,1000.0113272529998,unknown,1000.008760324039,unknown,1000.0069608959602,unknown,1000.0082641739864
253,0951acc41424bb9c0847f6077acf20c4,eqbpdtlf18sparcl18.cnf,unknown,1000.0050351559912,unknown,1000.0042845260468,unknown,1000.005252663046,unknown,1000.0044494130416
254,095c4cfbf18326c010e9e5d8ae652970,fdmus_b15_296.cnf,unsat,0.7275567470060196,unknown,1000.0043748699828,unsat,0.5824830719502643,unknown,1000.0044819279574
255,095e78b37897df838f5137b24aa59ed6,marg3x5.shuffled-as.sat03-1452.cnf,unsat,13.783897682995304,unknown,1000.0041512689786,unsat,17.15144897508435,unknown,1000.0045781980734
256,09637d3bd641b4d733666a862e8918ea,mrpp_8x8#20_14.cnf,sat,17.028902931022458,unknown,1000.0045636189752,sat,46.68189560703468,unknown,1000.0051622160245
257,096e485489025895cdc59887baafa08b,test_v7_r17_vr5_c1_s25451.smt2-cvc4.cnf,unknown,1000.006148636021,unknown,1000.00637774996,unknown,1000.0082240180344,unknown,1000.0064955869457
258,096f0ffbc2aa6f0e1fc7876a99e99bc5,phnf-size10-exclusive-equilarge_l2.used-as.sat04-894.sat05-4188.reshuffled-07.cnf,unknown,1000.005046946986,unknown,1000.0057867440046,unknown,1000.0060068169842,unknown,1000.0059329150245
259,0973e4a7d566ff12e7316cf0304ac1f4,genurq25Sat.shuffled-as.sat03-1507.cnf,sat,45.578297479019966,sat,0.0439705459866672,sat,92.44750652601942,sat,0.13033999502658844
260,0995a4bc27c94bca1d53bf83de369fd0,T93.2.0.cnf,unknown,36.487084984983085,unknown,6.670165149029344,unknown,29.21758123394102,unknown,6.90877715498209
261,09991a55c8e3c8ec7966a0105a76d6e1,manol-pipe-c10nidw.cnf,unknown,1000.0063549189944,unknown,1000.0056099430076,unknown,1000.00614725193,unknown,1000.0060468590818
262,099a345f923579d745e491b29c7da949,fclqcolor-14-09-12.shuffled-as.sat05-1284.cnf,unknown,1000.0064152039996,unknown,1000.0042030350304,unknown,1000.006330361939,unknown,1000.0048390579177
263,09a58f93975cf27590153ceb26fb1ad6,Schur_161_5_d43.cnf,unknown,1000.0049108790116,unknown,1000.0043125140364,unknown,1000.0052093269768,unknown,1000.0046529939864
264,09acbe0cb8dad715ae4ff3cbade44d76,Mat323.shuffled.cnf,unknown,1000.0059691900096,unknown,1000.0049327019952,unknown,1000.0074350859504,unknown,1000.0049090769608
265,09d8544494e54bc756438e69567b4ba7,mp1-klieber2017s-0300-034-t12.cnf,sat,573.4604581790045,unknown,1000.0044551550528,unknown,1000.0047526620328,unknown,1000.0051088359905
266,09dcc6149a23787a3aa96af8825bda60,test_v7_r7_vr10_c1_s32506.smt2-cvc4.cnf,sat,123.04255493101664,unknown,1000.0059955529867,sat,103.3602448119782,unknown,1000.0062308009947
267,09df54b3d75b42dbd0020c6b60a68fc6,shuffling-1-s1931574585-of-bench-sat04-328.used-as.sat04-449.cnf,unknown,1000.004821052018,unknown,1000.0047088610008,unknown,1000.0051820490044,unknown,1000.0048636209685
268,09e6779ba720bc9c22bae55653614d53,crafted_n11_d6_c3_num4.cnf,unknown,1000.0058730200108,unknown,1000.006506477017,unknown,1000.0090707050404,unknown,1000.0068329109345
269,09ea7a837fa92ee285890f2187fcff0a,countbitsarray32_32.cnf,unknown,1000.006311639998,unknown,1000.0050404769718,unknown,1000.008404794964,unknown,1000.0051517720567
270,09ed4d881b6dd70d30f59217573369f1,modgen-n200-m90860q08c40-21438.cnf,unsat,0.0480478040117304,unknown,1000.0044060429792,unsat,0.016478989040479,unknown,1000.0044614899671
271,09f3078602566bbeb02821503e5d2554,modgen-n200-m90860q08c40-14424.cnf,unsat,29.928377386007924,unknown,1000.0043361209682,unsat,25.64113996794913,unknown,1000.0046207809355
272,09f4f1e3047315b5ef2690fffb7ccf7a,ssAES_4-4-4_round_7-10_faultAt_7_fault_injections_2_seed_1564286498.cnf,unknown,1000.004944431974,unknown,1000.0045040190452,unknown,1000.0057707619852,unknown,1000.0047389320098
273,09fb57fff97fc30b723f91d1c80965a6,E03N17.cnf,unsat,2.6932587480114307,unknown,1000.0043546789676,unsat,2.7573897150577977,unknown,1000.0054221369792
274,0a015b7f4b4ec96e881f2f5f5e55265c,strips-gripper-18t35.shuffled-as.sat05-1147.cnf,sat,203.35763986301023,unknown,1000.0052332160412,sat,73.38180169300176,unknown,1000.0054543360602
275,0a034addb32ccb4363177fd5d0ba947e,VanDerWaerden_2-3-19_349.cnf,unknown,1000.0048113570084,unknown,1000.0042462229612,unknown,1000.004943054053,unknown,1000.0046341519337
276,0a1043b4f34db8a3de2aef9e4a82a34b,instance_n3_i3_pp.cnf,sat,0.0887449610163457,sat,0.0092333940556272,sat,0.0075243329629302,sat,0.07996535394340754
277,0a11a3dcc342fba24aeda274ad56d478,crafted_n11_d6_c4_num19.cnf,unknown,1000.0068627939908,unknown,5.065261034993455,unknown,1000.007578519988,unknown,1000.0093212710926
278,0a27d1f7ff9fae1edf7f460f4fe70886,phnf-size10-exclusive-equilarge_l1.used-as.sat04-893.sat05-4187.reshuffled-07.cnf,unknown,1000.0055904199836,unknown,1000.0053404050414,unknown,1000.005594835966,unknown,1000.0057696430013
279,0a3eb47ad5266860241a8ff5d37f62bd,k2fix_gr_2pin_w9.shuffled-as.sat03-438.cnf,unsat,276.5717683190014,unknown,1000.0046230340376,unsat,438.3052902750205,unknown,1000.0056568789296
280,0a4b9ce30540d2103d65e44994d206a5,pyhala-braun-sat-40-4-03.shuffled-as.sat03-1541.cnf,sat,104.56167532198016,unknown,1000.00437896495,sat,375.3876336939866,unknown,1000.0046541590709
281,0a501c751f0483da0e9266753659ed6c,ctl_4291_567_5_unsat_pre.cnf,unknown,1000.004864994,unknown,1000.0045540220452,unknown,1000.0050690800416,unknown,1000.0049384939484
282,0a5ae0d5af40b6d41f8be446811aa796,mp1-blockpuzzle_8x8_s1_free4.cnf,unknown,1000.0052296170034,unknown,1000.0050657760004,unknown,1000.005035254988,unknown,1000.0048351879232
283,0a5afa615f6f27d7ec4d43d3c655a8af,cnt07.shuffled.cnf,sat,0.1334414489974733,unknown,1000.004208258004,sat,0.0570645389379933,unknown,1000.0047953879694
284,0a60caf64b5ae6fdebacc9521c5ee731,udiv48prop.cnf,unknown,1000.004656361998,unknown,1000.0045803539688,unknown,1000.0056243619184,unknown,1000.0051109469496
285,0a6722970ab81da486ca8c79b85f6c59,hwb-n20-03-S1899964371.shuffled-as.sat03-1609.cnf,unsat,9.550059440982295,unknown,1000.0045481009874,unsat,7.791098763002083,unknown,1000.0049561000196
286,0a7141f90e7beb369505bda957d830aa,Urquhart-s5-b7.shuffled.cnf,unknown,1000.0048708550166,unknown,1000.0041008919944,unknown,1000.0059042969953,unknown,1000.0045670309337
287,0a7555a2a68abdd45b80a8db1a919a6a,ferry10_v01a.renamed-as.sat05-3993.cnf,sat,0.048515786009375,unknown,1000.0042621180182,sat,0.0152378629427403,sat,0.041313863010145724
288,0a7c533c247dac95d79cc0ff3cd0fb9f,rphp4_100_shuffled.cnf,unknown,1000.00511094401,unknown,1000.0042693049764,unknown,1000.0050132080214,unknown,1000.00459920906
289,0a7f0ceb23af7028dc9a46f3da3bb027,maxor032.cnf,unsat,11.134524686000075,unknown,1000.0045977819829,unsat,18.680610810988583,unknown,1000.0047212970676
